,Surface Latitude,Surface Longitude,API,Lat Len - Horz Disp,Lat Len - Gross Perf,Year,Depth Total Maximum,Perforation Upper,Perforation Lower,FName_BRISCOE RANCH,FName_BRISCOE RANCH D1,FName_CAGE RANCH,FName_CHITTIM,FName_CYPRESS LANDING,FName_DE WITT,FName_DILWORTH,FName_DOERING RANCH,FName_EAGLEVILLE,FName_GIDDINGS,FName_HAWKVILLE,FName_HAWKVILLE D1,FName_PEARSALL,FName_PILGRIM,FName_PLEASANTON,FName_RED HAWK DIST 1,FName_SACATOSA,FName_SMILEY,FName_SOUTHERN BAY,FName_SUGARKANE,FName_UNNAMED,FName_WILDCAT,PrType_BUXT,PrType_CER,PrType_RCSD,PrType_SAND,PrType_SANDCER,PrType_SANDCERRCCR,PrType_SANDCRRCSD,PrType_SANDRCCR,PrType_SANDRCSD,PrType_SDRCSDCERRCR,FlType_A,FlType_F,FlType_FLUD,FlType_FRAC,FlType_GAFR,FlType_GEL,FlType_KCL,FlType_SLKW,FlType_U,FlType_W,FlType_X-LINKGEL,Proppant Amount,Fluid Amount,Proppant div Fluid,y_true,y_pred,dm,Trt Proppant Type,Trt Fluid Type,Trt N Frac Stages,Date Completion,Liquid,Operator
42163336210000,28.681425,-98.8653139,42163336210000,5863.0,2922.0,2012.0,13925.0,10790.0,13712.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1910000.0,1503180.0,1.2706395774291834,0.10269933335208574,0.1173255518078804,0.14241785198012305,SAND,X-LINKGEL,1.0,2012-09-24,28885.0,CABOT OIL & GAS CORP
42163336570000,28.6614055,-98.8396417,42163336570000,7299.0,6479.0,2013.0,15236.0,8653.0,15132.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8442000.0,7039704.0,1.1991981481039544,0.09339553922366678,0.1385587751865387,0.4835695188258776,SANDRCSD,X-LINKGEL,1.0,2013-01-14,58245.0,CABOT OIL & GAS CORP
42163336580000,28.7341027,-98.86171949999999,42163336580000,6053.0,5252.0,2012.0,13807.0,8355.0,13607.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3450000.0,3380160.0,1.0206617438227776,0.10954780957547808,0.06209111213684083,0.433205352279908,SANDRCSD,X-LINKGEL,1.0,2012-11-15,55380.0,CABOT OIL & GAS CORP
42163336760000,28.691958333000002,-98.839994444,42163336760000,6419.0,5601.0,2013.0,14105.0,8279.0,13880.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5220000.0,3735774.0,1.3973008003160792,0.11875336155725615,0.07488816231489183,0.36938069514112265,SAND,FLUD,1.0,2013-08-10,64023.0,CABOT OIL & GAS CORP
42163336910000,28.704005556,-98.88815833299999,42163336910000,6839.0,5667.0,2013.0,14735.0,8570.0,14237.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4104000.0,4979772.0,0.8241341169836691,0.06950043003111017,0.06448151916265488,0.072214098045274,SANDCER,X-LINKGEL,1.0,2013-05-15,37911.0,CABOT OIL & GAS CORP
42163336940000,28.8417,-98.81568,42163336940000,5591.0,5016.0,2013.0,12700.0,7331.0,12347.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7546000.0,6510672.0,1.1590201441571624,0.13670619387821986,0.07513159513473511,0.4504155736962176,SANDRCSD,X-LINKGEL,1.0,2013-08-03,66004.0,CABOT OIL & GAS CORP
42163336980000,28.694925,-98.803313889,42163336980000,7709.0,6620.0,2013.0,15347.0,8381.0,15001.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9682000.0,8461404.0,1.144254546881345,0.15370758928940942,0.11897585541009904,0.2259597853292429,SANDRCSD,X-LINKGEL,1.0,2013-06-07,97944.0,CABOT OIL & GAS CORP
42163337020000,28.750378889,-98.855928889,42163337020000,6487.0,5176.0,2013.0,13956.0,8580.0,13756.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4606000.0,3312792.0,1.3903680037865342,0.04650581186085409,0.07875944674015045,0.6935398735925646,SANDRCSD,X-LINKGEL,1.0,2013-07-12,23170.0,CABOT OIL & GAS CORP
42163337030000,28.673952158000002,-98.819015998,42163337030000,6224.0,5174.0,2013.0,14139.0,8619.0,13793.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7572000.0,6597528.0,1.1477025940625034,0.10759705376196048,0.10935469716787337,0.016335423178048782,SANDRCSD,X-LINKGEL,1.0,2013-07-01,53586.0,CABOT OIL & GAS CORP
42163337040000,28.6949583,-98.80328890000001,42163337040000,7661.0,6923.0,2013.0,15490.0,8297.0,15220.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10332000.0,8677746.0,1.190631760828215,0.12131602777321575,0.1403128206729889,0.15658930850658193,SANDRCSD,X-LINKGEL,1.0,2013-06-06,80842.0,CABOT OIL & GAS CORP
42163337070000,28.67087,-98.81886999999999,42163337070000,6231.0,5174.0,2013.0,14266.0,8583.0,13757.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7978000.0,6751122.0,1.1817294962229985,0.14200698751926122,0.10132957249879836,0.286446573728955,SANDRCSD,X-LINKGEL,1.0,2013-07-01,70723.0,CABOT OIL & GAS CORP
42163337100000,28.824497700000002,-99.3997578,42163337100000,6229.0,5147.0,2013.0,12260.0,6904.0,12051.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4750000.0,3199140.0,1.4847740330213746,0.0944278454532631,0.06218714639544488,0.3414321157393738,SAND,X-LINKGEL,1.0,2013-07-26,46782.0,SN OPERATING LLC
42163337120000,28.750405556,-98.855894444,42163337120000,6343.0,5653.0,2013.0,13839.0,7970.0,13623.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5574000.0,3793188.0,1.4694763349456974,0.058638445824619724,0.09194596111774443,0.5680149742157787,SANDRCSD,X-LINKGEL,1.0,2013-07-18,31907.0,CABOT OIL & GAS CORP
42163337170000,28.661263899999998,-98.8824973,42163337170000,6669.0,5734.0,2013.0,14700.0,8620.0,14354.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8672000.0,7516068.0,1.1537947767369854,0.1256650004061331,0.08296647667884828,0.339780556155562,SANDRCSD,X-LINKGEL,1.0,2013-09-21,69358.0,CABOT OIL & GAS CORP
42163337180000,28.661236100000004,-98.88246120000001,42163337180000,6702.0,6014.0,2013.0,14840.0,8488.0,14502.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9124000.0,7989282.0,1.1420300347390415,0.16217545362191416,0.09424258023500444,0.4188850523907535,SANDRCSD,X-LINKGEL,1.0,2013-09-21,93880.0,CABOT OIL & GAS CORP
42163337340000,28.7015305,-98.8212917,42163337340000,5848.0,3779.0,2013.0,13385.0,8064.0,11843.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7642000.0,6214782.0,1.2296489241295994,0.07456796789757382,0.13359877467155454,0.7916375950470467,SANDRCSD,X-LINKGEL,1.0,2013-10-13,27124.0,CABOT OIL & GAS CORP
42163337410000,28.841736100000002,-98.8323723,42163337410000,5168.0,4358.0,2013.0,12138.0,7320.0,11678.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7998000.0,6280974.0,1.273369385066711,0.08597062621411103,0.10593007504940033,0.2321659119427608,SANDRCSD,X-LINKGEL,1.0,2013-10-25,36063.0,CABOT OIL & GAS CORP
42177320710100,29.175079946999997,-97.584623097,42177320710100,4898.0,4457.0,2010.0,16355.0,11815.0,16272.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4000000.0,3822000.0,1.0465724751439036,0.17171637411982382,0.1663617491722107,0.031182960710995838,SAND,FLUD,1.0,2010-02-01,73668.0,1776 ENERGY OPERATOR
42177320940000,29.178022559000002,-97.60484477,42177320940000,4573.0,4274.0,2010.0,15882.0,11506.0,15780.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3080000.0,3822000.0,0.8058608058608059,0.11391726976109127,0.16092856228351593,0.4126792418833187,SAND,FLUD,1.0,2010-06-16,46865.0,1776 ENERGY OPERATOR
42177320990000,29.330797221999998,-97.42200000000001,42177320990000,5856.0,4924.0,2012.0,16420.0,11400.0,16324.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4284000.0,3971814.0,1.07860035741855,0.3480138878069951,0.16048486530780792,0.5388549970833028,SAND,X-LINKGEL,1.0,2012-02-29,164945.0,EOG RESOURCES INC
42177321050000,29.326472222,-97.431047222,42177321050000,6866.0,6634.0,2012.0,17602.0,10870.0,17504.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12800000.0,5982774.0,2.1394757682640195,0.3221479716363606,0.333829402923584,0.03626107353054928,SAND,X-LINKGEL,1.0,2012-02-06,205710.0,EOG RESOURCES INC
42177321090000,29.316680555999998,-97.43478888899999,42177321090000,4620.0,4462.0,2011.0,15485.0,10897.0,15359.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3502000.0,2759232.0,1.2691937466657388,0.2486501267936855,0.19271628558635712,0.22494998063579846,SAND,FLUD,1.0,2011-06-10,106793.0,EOG RESOURCES INC
42177321160000,29.184510556,-97.5954575,42177321160000,5551.0,4803.0,2010.0,16705.0,11800.0,16603.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4344000.0,3576804.0,1.2144920437351334,0.1079504213975854,0.19922611117362976,0.8455334272376074,SAND,W,1.0,2010-11-14,49907.0,1776 ENERGY OPERATOR
42177321210000,29.303186431,-97.45817288100001,42177321210000,5163.0,4555.0,2010.0,15648.0,11002.0,15557.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2658000.0,3589572.0,0.7404782520033029,0.17590437002841974,0.20481188595294952,0.16433654217834012,SAND,FLUD,1.0,2010-12-21,77124.0,EOG RESOURCES INC
42177321230000,29.300588889,-97.461183333,42177321230000,5370.0,4706.0,2011.0,15752.0,10954.0,15660.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3554000.0,2872590.0,1.237211018627789,0.2083283106963422,0.2053611874580384,0.0142425349122555,SAND,FLUD,1.0,2011-08-01,94368.0,EOG RESOURCES INC
42177321280000,29.176483412,-97.607470184,42177321280000,4566.0,3750.0,2010.0,15509.0,11579.0,15329.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4044000.0,3263652.0,1.239102698449467,0.10440847780821916,0.17754024267196655,0.7004389528413406,SAND,W,1.0,2010-11-14,37687.0,1776 ENERGY OPERATOR
42177321330000,29.473969444,-97.321638889,42177321330000,5539.0,4956.0,2011.0,15084.0,10018.0,14974.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4202560.0,4080384.0,1.0299422799422802,0.07431853792828949,0.1290120929479599,0.7359342170111666,SAND,FLUD,16.0,2011-03-23,35453.0,HUNT OIL CO
42177321350000,29.192273908,-97.56838014700001,42177321350000,4723.0,3570.0,2011.0,15890.0,11650.0,15220.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4066000.0,3665172.0,1.1093613069182022,0.1820322965350524,0.21355502307415009,0.17317106436124988,SAND,FLUD,1.0,2011-03-08,62552.0,1776 ENERGY OPERATOR
42177321390000,29.309219444,-97.453972222,42177321390000,4981.0,4560.0,2011.0,15348.0,10698.0,15258.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4810000.0,2815764.0,1.7082397530474855,0.2765831578947369,0.2517014145851135,0.08996116574492556,SAND,FLUD,1.0,2011-09-11,121399.0,EOG RESOURCES INC
42177321450000,29.474025,-97.32164166700001,42177321450000,5418.0,4168.0,2011.0,14727.0,9966.0,14134.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3237800.0,2752260.0,1.1764150189298976,0.08501914653064442,0.09476637095212936,0.11464740378182488,SAND,FLUD,10.0,2011-03-24,34109.0,HUNT OIL CO
42177321490000,29.257985555999998,-97.53643833299999,42177321490000,6024.0,5380.0,2011.0,15700.0,10135.0,15515.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2870000.0,2687580.0,1.0678751888315885,0.13608678311351022,0.11692798137664795,0.14078370653292524,SAND,FLUD,1.0,2011-03-16,70473.0,EOG RESOURCES INC
42177321560000,29.3010528,-97.4352594,42177321560000,4909.0,4055.0,2011.0,15700.0,11364.0,15419.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3246000.0,3551940.0,0.9138667882903428,0.2943800766853031,0.21619641780853271,0.2655874669139037,SAND,FLUD,1.0,2011-03-31,114901.0,EOG RESOURCES INC
42177321570000,29.326194444000002,-97.47186944399999,42177321570000,6329.0,5655.0,2011.0,15655.0,9839.0,15494.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4558000.0,4127046.0,1.104421903705459,0.16075915846081176,0.1197287067770958,0.255229326133341,SAND,FLUD,1.0,2011-04-04,87505.0,EOG RESOURCES INC
42177321580000,29.335586110999998,-97.47185555600001,42177321580000,6512.0,5775.0,2011.0,15709.0,9703.0,15478.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4482000.0,4001760.0,1.1200071968333931,0.15348616402775309,0.11945415288209915,0.22172689871577173,SAND,FLUD,1.0,2011-04-28,85319.0,EOG RESOURCES INC
42177321590000,29.287436110999998,-97.424997222,42177321590000,5486.0,3946.0,2011.0,16765.0,12551.0,16497.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3106000.0,2498832.0,1.2429807205926608,0.16570599532038688,0.2535266578197479,0.5299787876085159,SAND,FLUD,1.0,2011-06-27,62939.0,EOG RESOURCES INC
42177321600000,29.295297222,-97.41401944399999,42177321600000,5042.0,4706.0,2011.0,16302.0,11515.0,16221.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3524000.0,2814630.0,1.2520295740470329,0.11633474259033935,0.15725575387477875,0.351752282880261,SAND,FLUD,1.0,2011-06-01,52697.0,EOG RESOURCES INC
42177321660000,29.339197778000003,-97.340849167,42177321660000,6042.0,4379.0,2011.0,16810.0,11795.0,16174.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3304000.0,3247902.0,1.0172720728642677,0.10021071177193767,0.2206082344055176,1.2014436431464923,SAND,FLUD,1.0,2011-04-22,42239.0,EOG RESOURCES INC
42177321710000,29.336744444,-97.344736111,42177321710000,6212.0,4891.0,2011.0,17190.0,11652.0,16543.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3552000.0,4220496.0,0.8416072423715127,0.13783375111681226,0.17019082605838776,0.23475436661484536,SAND,FLUD,1.0,2011-04-24,64890.0,EOG RESOURCES INC
42177321720000,29.332703559000002,-97.346803384,42177321720000,4705.0,3697.0,2011.0,15649.0,11704.0,15401.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2574000.0,2575818.0,0.9992942047924194,0.16367587195838165,0.2818678915500641,0.7221102180640007,SAND,FLUD,1.0,2011-04-07,58245.0,EOG RESOURCES INC
42177321740000,29.336897221999997,-97.412969444,42177321740000,5023.0,4779.0,2011.0,15680.0,10804.0,15583.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3662000.0,3737244.0,0.9798664470395833,0.25549997678198283,0.2292173355817795,0.10286748958349312,SAND,FLUD,1.0,2011-04-30,117531.0,EOG RESOURCES INC
42177321750000,29.340425,-97.470805556,42177321750000,6230.0,5771.0,2011.0,15505.0,9644.0,15415.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4440000.0,3636822.0,1.2208461123475387,0.10380400063615194,0.12985825538635254,0.25099470724181944,SAND,FLUD,1.0,2011-04-14,57662.0,EOG RESOURCES INC
42177321770000,29.40625278,-97.57277222,42177321770000,5354.0,4507.0,0.0,11963.0,7305.0,11812.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2408220.0,1766249.0,1.3634657401079917,0.06901670278501326,0.1255408525466919,0.8189923233184744,SAND,X-LINKGEL,17.0,,29941.0,FOREST OIL CORPORATN
42177321820000,29.458327778,-97.28154722200001,42177321820000,6573.0,5712.0,2011.0,17217.0,11392.0,17104.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5686000.0,4143006.0,1.372433445667228,0.14776373892022562,0.16612118482589722,0.12423512046878005,SAND,FLUD,1.0,2011-05-15,81242.0,EOG RESOURCES INC
42177321830100,29.465955555999997,-97.277411111,42177321830100,6007.0,5534.0,2011.0,16761.0,11066.0,16600.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4656000.0,4453260.0,1.0455261987847104,0.17641845824813976,0.14406205713748932,0.18340711868788606,SAND,FLUD,1.0,2011-03-17,93974.0,EOG RESOURCES INC
42177321850000,29.332908333000002,-97.66728055600001,42177321850000,5647.0,4742.0,2012.0,11837.0,6889.0,11631.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3297600.0,1906740.0,1.7294439724346269,0.08114713056741563,0.09710486978292464,0.19665192230366807,SAND,X-LINKGEL,20.0,2012-04-29,37039.0,FOREST OIL CORPORATN
42177321880000,29.325766666999996,-97.400655556,42177321880000,5596.0,5199.0,2011.0,16647.0,11355.0,16554.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3778000.0,3799110.0,0.9944434354361944,0.2484497514010861,0.17973193526268005,0.27658637511563083,SAND,FLUD,1.0,2011-06-05,124332.0,EOG RESOURCES INC
42177321890000,29.363991666999997,-97.64897777799999,42177321890000,5608.0,4747.0,2012.0,11757.0,6850.0,11597.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3144000.0,2016580.0,1.5590752660444909,0.13311410292297082,0.10600802302360536,0.20363041408956464,SAND,X-LINKGEL,20.0,2012-06-19,60823.0,FOREST OIL CORPORATN
42177321920000,29.332255556,-97.39279722200001,42177321920000,5359.0,4678.0,2011.0,16268.0,11590.0,16268.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3360000.0,2946594.0,1.1402996137235055,0.1869427773255167,0.20373326539993286,0.08981619035850467,SAND,FLUD,1.0,2011-05-25,84177.0,EOG RESOURCES INC
42177321940000,29.303102778000003,-97.406708333,42177321940000,4553.0,3685.0,2011.0,15634.0,11646.0,15331.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2850000.0,3023664.0,0.9425650469099741,0.26094395568855594,0.1959216147661209,0.2491812494788768,SAND,FLUD,1.0,2011-05-10,92557.0,EOG RESOURCES INC
42177321970000,29.299422221999997,-97.410686111,42177321970000,5229.0,4418.0,2011.0,16367.0,11858.0,16276.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3376000.0,2719836.0,1.2412513107407948,0.06962867968522296,0.17915765941143036,1.5730440419287792,SAND,FLUD,1.0,2011-06-23,29610.0,EOG RESOURCES INC
42177321990000,29.330848741999997,-97.394499545,42177321990000,4892.0,4300.0,2011.0,15946.0,11358.0,15658.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3322000.0,3144540.0,1.0564343274373995,0.29261338260592545,0.19256269931793213,0.34192107823973217,SAND,FLUD,1.0,2011-06-04,121112.0,EOG RESOURCES INC
42177322000100,29.329289981,-97.396131153,42177322000100,4903.0,4418.0,2011.0,15924.0,11388.0,15806.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3354000.0,2847558.0,1.1778513378831967,0.16257744097930632,0.2073148787021637,0.2751761711426605,SAND,FLUD,1.0,2011-06-07,69137.0,EOG RESOURCES INC
42177322190000,29.334038889000002,-97.455419444,42177322190000,6201.0,5353.0,2011.0,15547.0,10097.0,15450.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4230000.0,3753204.0,1.1270370595363322,0.21115391241372772,0.14857016503810885,0.2963892388268633,SAND,FLUD,1.0,2011-07-01,108798.0,EOG RESOURCES INC
42177322200000,29.332988889,-97.45155,42177322200000,4389.0,4104.0,2011.0,14016.0,9795.0,13899.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3316000.0,2463342.0,1.3461387010005106,0.124281182408075,0.16118362545967102,0.2969270354254237,SAND,FLUD,1.0,2011-07-01,49095.0,EOG RESOURCES INC
42177322240000,29.260199489,-97.527674783,42177322240000,5464.0,4886.0,2011.0,15112.0,10140.0,15026.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4672000.0,3698352.0,1.2632653679260384,0.1810385030756032,0.11864098161458968,0.34466436918645843,SAND,FLUD,1.0,2011-06-18,85143.0,EOG RESOURCES INC
42177322250000,29.346402778,-97.40121666700001,42177322250000,5004.0,4770.0,2011.0,15740.0,10881.0,15651.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3948000.0,3261930.0,1.2103264018541169,0.2580293684845352,0.2354860603809357,0.08736721806514293,SAND,FLUD,1.0,2011-08-03,118471.0,EOG RESOURCES INC
42177322260000,29.341116666999998,-97.409038889,42177322260000,5266.0,4796.0,2011.0,15840.0,10951.0,15747.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3920000.0,3398892.0,1.153317022135449,0.2768692449187108,0.16863517463207245,0.3909212463031639,SAND,FLUD,1.0,2011-07-30,127814.0,EOG RESOURCES INC
42177322270000,29.342894444000002,-97.404680556,42177322270000,4843.0,4262.0,2011.0,15410.0,11059.0,15321.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3190000.0,2452044.0,1.3009554477815244,0.2204075776373559,0.1832344084978104,0.16865649329311094,SAND,FLUD,1.0,2011-08-01,90420.0,EOG RESOURCES INC
