borehole,id,CALI,DEPTH,DTCO,DTSM,RHOB,SGR,VOL_ILLITE
F102,3976,8.6847,11170.0,68.0,130.4,2.5054,33.8331,0.045074
F102,3977,8.668,11170.5,68.0,130.4,2.5094,33.6933,0.044777
F102,3978,8.6847,11171.0,68.0,130.4,2.5134,33.5535,0.044655
F102,3979,8.7014,11171.5,68.0,130.4,2.5157,33.4137,0.043708
F102,3980,8.718,11172.0,68.0,130.4,2.5179,33.2739,0.049437
F102,3981,8.7347,11172.5,68.0,130.4,2.5201,33.437,0.056513
F102,3982,8.7125,11173.0,68.8,132.0,2.5223,33.6001,0.063453
F102,3983,8.6902,11173.5,68.8,132.0,2.5245,33.7632,0.070671
F102,3984,8.668,11174.0,68.8,132.0,2.5268,33.9263,0.077933
F102,3985,8.6458,11174.5,68.8,132.0,2.529,34.0894,0.08514
F102,3986,8.6235,11175.0,68.8,132.0,2.5312,34.2525,0.092339
F102,3987,8.6013,11175.5,68.8,132.0,2.5334,33.9263,0.097207
F102,3988,8.5791,11176.0,68.8,144.0,2.5001,33.6001,0.085017
F102,3989,8.5568,11176.5,68.8,144.0,2.4668,33.2739,0.056455999999999985
F102,3990,8.5346,11177.0,68.8,144.0,2.4334,32.9477,0.027773000000000003
F102,3991,8.542,11177.5,68.8,144.0,2.4479,32.6214,0.022647
F102,3992,8.5494,11178.0,68.8,144.0,2.4623,32.2952,0.017322999999999998
F102,3993,8.5568,11178.5,68.8,144.0,2.4768,32.6214,0.01968
F102,3994,8.5642,11179.0,71.2,136.0,2.4912,32.9477,0.022366
F102,3995,8.5717,11179.5,71.2,136.0,2.5057,33.2739,0.025066
F102,3996,8.5791,11180.0,71.2,136.0,2.5201,33.6001,0.027682
F102,3997,8.5865,11180.5,71.2,136.0,2.5245,33.9263,0.025122
F102,3998,8.5939,11181.0,71.2,136.0,2.529,34.2525,0.022279
F102,3999,8.6013,11181.5,71.2,136.0,2.5334,34.8117,0.021159
F102,4000,8.5791,11182.0,71.2,143.2,2.5161,35.371,0.009833
F102,4001,8.5568,11182.5,71.2,143.2,2.4988,35.9302,0.016718
F102,4002,8.5346,11183.0,71.2,143.2,2.4814,36.4894,0.02323
F102,4003,8.5513,11183.5,71.2,143.2,2.4641,37.0486,0.029724
F102,4004,8.5679,11184.0,71.2,143.2,2.4468,37.6079,0.036033
F102,4005,8.5846,11184.5,71.2,143.2,2.4668,38.1671,0.041758
F102,4006,8.6013,11185.0,66.4,142.4,2.4868,37.8409,0.043351
F102,4007,8.6013,11185.5,66.4,142.4,2.4857,37.5147,0.034713
F102,4008,8.6013,11186.0,66.4,142.4,2.4845,37.1884,0.02612
F102,4009,8.6013,11186.5,66.4,142.4,2.4834,36.8622,0.038605
F102,4010,8.6013,11187.0,66.4,142.4,2.4823,36.536,0.051103
F102,4011,8.618,11187.5,66.4,142.4,2.4812,36.2098,0.0638
F102,4012,8.6346,11188.0,72.0,143.2,2.4801,36.2098,0.055965
F102,4013,8.6513,11188.5,72.0,143.2,2.4768,36.2098,0.047057
F102,4014,8.668,11189.0,72.0,143.2,2.4734,36.2098,0.038099
F102,4015,8.668,11189.5,72.0,143.2,2.4921,36.2098,0.047778
F102,4016,8.668,11190.0,72.0,143.2,2.5108,36.2098,0.057438
F102,4017,8.668,11190.5,72.0,128.0,2.5294,36.2098,0.067203
F102,4018,8.6513,11191.0,72.0,128.0,2.5481,35.6506,0.074205
F102,4019,8.6346,11191.5,72.0,128.0,2.5668,35.0914,0.053020000000000005
F102,4020,8.618,11192.0,72.0,128.0,2.5534,34.5321,0.017274
F102,4021,8.6013,11192.5,72.0,128.0,2.5401,33.9729,0.015515
F102,4022,8.6013,11193.0,72.0,128.0,2.5251,33.4137,0.012735
F102,4023,8.6013,11193.5,72.0,128.0,2.5101,32.8545,0.010098
F102,4024,8.6013,11194.0,68.8,140.8,2.4951,32.2952,0.007118000000000002
F102,4025,8.6013,11194.5,68.8,136.0,2.4801,32.2952,0.008528
F102,4026,8.6013,11195.0,68.8,136.0,2.4651,32.2952,0.010139
F102,4027,8.6013,11195.5,68.8,136.0,2.4651,32.2952,0.01875
F102,4028,8.6013,11196.0,68.8,136.0,2.4654,32.2952,0.027694
F102,4029,8.6013,11196.5,68.8,136.0,2.4658,32.2952,0.036694
F102,4030,8.6013,11197.0,68.8,136.0,2.4661,32.2952,0.030982
F102,4031,8.6013,11197.5,68.8,136.0,2.4664,32.6214,0.026887
F102,4032,8.5679,11198.0,68.8,136.0,2.4668,32.9477,0.022847
F102,4033,8.5346,11198.5,68.8,136.0,2.469,33.2739,0.019598
F102,4034,8.5013,11199.0,68.8,136.0,2.4712,33.6001,0.016528
F102,4035,8.4679,11199.5,68.8,135.8933,2.4734,33.9263,0.013284
F102,4036,8.4679,11200.0,68.8,135.7867,2.4701,34.2525,0.015455000000000003
F102,4037,8.4679,11200.5,68.8,135.68,2.4668,34.0894,0.0154
F102,4038,8.4679,11201.0,68.8,135.5733,2.4634,33.9263,0.015115
F102,4039,8.4679,11201.5,68.8,135.4667,2.4601,33.7632,0.015035
F102,4040,8.4679,11202.0,68.8,135.36,2.4568,33.6001,0.014953
F102,4041,8.4679,11202.5,68.8,135.2533,2.4534,33.437,0.014644
F102,4042,8.4679,11203.0,68.8,135.1467,2.4501,33.2739,0.014557
F102,4043,8.4679,11203.5,68.8,135.04,2.4468,33.6001,0.016734
F102,4044,8.4679,11204.0,68.8,134.9333,2.4443,33.9263,0.019084
F102,4045,8.4679,11204.5,68.8,134.8267,2.4419,34.2525,0.021647
F102,4046,8.4679,11205.0,68.8,134.72,2.4395,34.5787,0.024205
F102,4047,8.4679,11205.5,68.8,134.6133,2.4371,34.9049,0.026585
F102,4048,8.4679,11206.0,68.8,134.5067,2.4346,35.2312,0.027862
F102,4049,8.4679,11206.5,68.8,134.4,2.4322,36.3729,0.032629000000000005
F102,4050,8.4679,11207.0,68.8,134.4,2.4298,37.5147,0.037381
F102,4051,8.4679,11207.5,68.8,134.4,2.4274,38.6564,0.042284
F102,4052,8.4679,11208.0,68.8,134.4,2.4249,39.7982,0.04694
F102,4053,8.4679,11208.5,68.8,134.4,2.4225,40.9399,0.051627
F102,4054,8.4679,11209.0,68.8,134.4,2.4201,42.0817,0.056471
F102,4055,8.4679,11209.5,68.8,134.4,2.4186,41.5923,0.054467
F102,4056,8.4679,11210.0,68.8,134.4,2.4171,41.103,0.052804
F102,4057,8.4679,11210.5,68.8,135.2,2.4157,40.6137,0.051185
F102,4058,8.4679,11211.0,68.8,135.2,2.4142,40.1244,0.049672
F102,4059,8.4679,11211.5,68.8,135.2,2.4127,39.6351,0.048147
F102,4060,8.4584,11212.0,68.8,135.2,2.4112,39.1457,0.031618
F102,4061,8.4488,11212.5,68.8,135.2,2.4097,39.3088,0.017968
F102,4062,8.4393,11213.0,68.8,135.2,2.4082,39.4719,0.0041
F102,4063,8.4298,11213.5,68.8,135.2,2.4068,39.6351,5e-06
F102,4064,8.4203,11214.0,68.8,135.2,2.3979,39.7982,5e-06
F102,4065,8.4107,11214.5,67.2,133.6,2.389,39.9613,0.00813
F102,4066,8.4012,11215.0,67.2,133.6,2.3801,40.1244,0.016916999999999998
F102,4067,8.4012,11215.5,67.2,133.6,2.3708,40.1244,0.012326
F102,4068,8.4012,11216.0,67.2,133.6,2.3614,40.1244,0.007818
F102,4069,8.4012,11216.5,67.2,133.6,2.3521,40.1244,0.0032270000000000003
F102,4070,8.4012,11217.0,67.2,133.6,2.3428,40.1244,5e-06
F102,4071,8.4234,11217.5,67.2,133.6,2.3334,40.1244,5e-06
F102,4072,8.4457,11218.0,72.8,133.6,2.3334,40.1244,5e-06
F102,4073,8.4679,11218.5,72.8,133.6,2.3334,39.6351,5e-06
F102,4074,8.4546,11219.0,72.8,133.6,2.3353,39.1457,5e-06
F102,4075,8.4412,11219.5,72.8,133.6,2.3372,38.6564,0.000491
F102,4076,8.4279,11220.0,72.8,133.6,2.3391,38.1671,0.004795000000000001
F102,4077,8.4145,11220.5,72.8,133.6,2.341,37.6778,0.009125
F102,4078,8.4012,11221.0,68.8,132.0,2.3429,37.1884,0.005495
F102,4079,8.4012,11221.5,68.8,132.0,2.3449,37.3842,0.00477
F102,4080,8.4012,11222.0,68.8,132.0,2.3468,37.5799,0.004028
F102,4081,8.4012,11222.5,68.8,132.0,2.3518,37.7756,0.006737999999999999
F102,4082,8.4012,11223.0,68.8,132.0,2.3568,37.9714,0.009556
F102,4083,8.4012,11223.5,68.8,132.0,2.3618,38.1671,0.012482
F102,4084,8.4346,11224.0,68.8,132.0,2.3668,38.4933,0.015804
F102,4085,8.4679,11224.5,68.8,132.0,2.3623,38.8195,0.014434
F102,4086,8.4568,11225.0,72.0,133.6,2.3579,39.1457,0.01371
F102,4087,8.4457,11225.5,72.0,133.6,2.3534,39.4719,0.01293
F102,4088,8.4346,11226.0,72.0,133.6,2.3568,39.7982,0.016196000000000002
F102,4089,8.4234,11226.5,72.0,133.6,2.3601,40.1244,0.019315
F102,4090,8.4123,11227.0,72.0,133.6,2.3634,39.5652,0.018537
F102,4091,8.4012,11227.5,72.0,133.6,2.3668,39.0059,0.017800999999999997
F102,4092,8.4012,11228.0,72.0,133.6,2.3712,38.4467,0.017398
F102,4093,8.4012,11228.5,72.0,133.6,2.3756,37.8875,0.012996
F102,4094,8.4012,11229.0,72.0,133.6,2.3801,37.3283,0.008636
F102,4095,8.4012,11229.5,72.0,133.6,2.3845,36.769,0.004418
F102,4096,8.4012,11230.0,72.0,133.6,2.389,36.2098,0.000233
F102,4097,8.4012,11230.5,72.0,132.8,2.3934,36.2098,5e-06
F102,4098,8.4012,11231.0,72.0,132.0,2.3979,36.2098,5e-06
F102,4099,8.4012,11231.5,72.0,131.2,2.4023,36.2098,5e-06
F102,4100,8.4012,11232.0,72.0,130.4,2.4068,36.2098,0.002226
F102,4101,8.4012,11232.5,72.0,129.6,2.3951,36.2098,5e-06
F102,4102,8.4012,11233.0,72.0,128.8,2.3834,36.2098,5e-06
F102,4103,8.4012,11233.5,72.0,128.0,2.3718,36.2098,5e-06
F102,4104,8.4012,11234.0,72.0,127.2,2.3601,36.2098,5e-06
F102,4105,8.4012,11234.5,72.0,127.2,2.3634,36.2674,5e-06
F102,4106,8.4012,11235.0,72.0,127.2,2.3668,36.3249,5e-06
F102,4107,8.4012,11235.5,72.0,127.2,2.3701,36.3825,5e-06
F102,4108,8.4012,11236.0,72.0,127.2,2.3734,36.4401,5e-06
F102,4109,8.4012,11236.5,72.0,127.2,2.3768,36.4976,5e-06
F102,4110,8.4012,11237.0,72.0,127.2,2.3801,36.5552,5e-06
F102,4111,8.4012,11237.5,72.0,127.2,2.3834,36.6128,0.002134
F102,4112,8.4012,11238.0,72.0,127.2,2.3868,36.6703,0.00545
F102,4113,8.4012,11238.5,72.0,127.2,2.3851,36.7279,0.0062840000000000005
F102,4114,8.4012,11239.0,72.0,127.2,2.3834,36.7855,0.007116
F102,4115,8.4012,11239.5,72.2667,129.8667,2.3818,36.843,0.007997
F102,4116,8.4012,11240.0,72.5333,132.5333,2.3801,36.9006,0.008828
F102,4117,8.4012,11240.5,72.8,135.2,2.3831,36.9582,0.011907
F102,4118,8.4012,11241.0,72.8,135.2,2.386,37.0157,0.013541999999999998
F102,4119,8.4012,11241.5,72.8,135.2,2.389,37.0733,0.015135
F102,4120,8.4012,11242.0,72.8,135.2,2.3919,37.1309,0.016668000000000002
F102,4121,8.4012,11242.5,72.8,135.2,2.3949,37.1884,0.018237
F102,4122,8.4012,11243.0,72.8,135.2,2.3979,37.8001,0.022692
F102,4123,8.4107,11243.5,72.8,135.2,2.4008,38.4118,0.02708
F102,4124,8.4203,11244.0,71.2,134.4,2.4038,39.0234,0.031266
F102,4125,8.4298,11244.5,71.2,134.4,2.4068,39.6351,0.033353
F102,4126,8.4393,11245.0,71.2,134.4,2.4001,40.2467,0.030898
F102,4127,8.4488,11245.5,71.2,134.4,2.3934,40.8584,0.028219
F102,4128,8.4584,11246.0,71.2,134.4,2.3868,41.47,0.025579
F102,4129,8.4679,11246.5,71.2,134.4,2.3801,42.0817,0.022878
F102,4130,8.4679,11247.0,71.2,134.4,2.3734,41.837,0.016463
F102,4131,8.4679,11247.5,71.2,134.4,2.3771,41.5923,0.015145
F102,4132,8.4679,11248.0,71.2,134.4,2.3808,41.3477,0.019179
F102,4133,8.4679,11248.5,71.2,134.4,2.3845,41.103,0.023143
F102,4134,8.4679,11249.0,72.8,135.2,2.3882,40.8584,0.027185
F102,4135,8.4679,11249.5,72.8,135.2,2.3919,40.6137,0.03123
F102,4136,8.4679,11250.0,72.8,135.2,2.3957,40.369,0.035309
F102,4137,8.4584,11250.5,72.8,135.2,2.3994,40.1244,0.033604
F102,4138,8.4488,11251.0,72.8,135.2,2.4031,39.3088,0.029381
F102,4139,8.4393,11251.5,72.8,135.2,2.4068,38.4933,0.025147
F102,4140,8.4298,11252.0,72.8,135.2,2.4018,37.6778,0.016635
F102,4141,8.4203,11252.5,72.8,135.2,2.3968,36.8622,0.008227
F102,4142,8.4107,11253.0,72.0,136.0,2.3918,36.0467,5e-06
F102,4143,8.4012,11253.5,72.0,136.0,2.3868,35.2312,5e-06
F102,4144,8.4012,11254.0,72.0,136.0,2.3897,35.371,5e-06
F102,4145,8.4012,11254.5,72.0,136.0,2.3927,35.5108,5e-06
F102,4146,8.4012,11255.0,72.0,136.0,2.3957,35.6506,5e-06
F102,4147,8.4012,11255.5,72.0,136.0,2.3986,35.7904,5e-06
F102,4148,8.4012,11256.0,72.0,136.0,2.4016,35.9302,0.002562
F102,4149,8.4012,11256.5,72.0,136.0,2.4045,36.07,0.006449
F102,4150,8.4012,11257.0,72.0,136.0,2.4075,36.2098,0.010557
F102,4151,8.4012,11257.5,72.0,136.0,2.4105,36.2098,0.013868
F102,4152,8.4012,11258.0,72.0,136.0,2.4134,36.2098,0.013931
F102,4153,8.4012,11258.5,72.0,135.7333,2.4068,36.2098,0.009174
F102,4154,8.4012,11259.0,72.0,135.4667,2.4001,36.2098,0.004368
F102,4155,8.4012,11259.5,72.0,135.2,2.3934,36.2098,5e-06
F102,4156,8.4012,11260.0,72.0,135.2,2.3868,36.2098,5e-06
F102,4157,8.4012,11260.5,72.0,135.2,2.3801,36.2098,5e-06
F102,4158,8.4012,11261.0,72.0,135.2,2.3773,36.2098,5e-06
F102,4159,8.4012,11261.5,72.0,135.2,2.3745,36.3643,5e-06
F102,4160,8.4012,11262.0,72.0,135.2,2.3718,36.5188,5e-06
F102,4161,8.4012,11262.5,72.0,135.2,2.369,36.6734,5e-06
F102,4162,8.4012,11263.0,72.0,135.2,2.3662,36.8279,5e-06
F102,4163,8.4012,11263.5,72.0,135.2,2.3634,36.9824,5e-06
F102,4164,8.4123,11264.0,72.0,135.2,2.3606,37.1369,5e-06
F102,4165,8.4234,11264.5,72.0,134.9333,2.3579,37.2915,5e-06
F102,4166,8.4346,11265.0,72.0,134.6667,2.3551,37.446,5e-06
F102,4167,8.4457,11265.5,72.0,134.4,2.3523,37.6005,5e-06
F102,4168,8.4568,11266.0,72.0,134.4,2.3495,37.755,5e-06
F102,4169,8.4679,11266.5,72.0,134.4,2.3468,37.9096,5e-06
F102,4170,8.4546,11267.0,72.0,134.4,2.3475,38.0641,5e-06
F102,4171,8.4412,11267.5,72.0,134.4,2.3482,38.2186,5e-06
F102,4172,8.4279,11268.0,72.0,134.4,2.349,38.3731,5e-06
F102,4173,8.4145,11268.5,72.0,134.4,2.3497,38.5276,5e-06
F102,4174,8.4012,11269.0,72.0,134.4,2.3505,38.6822,5e-06
F102,4175,8.3917,11269.5,72.0,134.4,2.3512,38.8367,5e-06
F102,4176,8.3821,11270.0,72.0,134.4,2.3519,38.9912,5e-06
F102,4177,8.3726,11270.5,72.2,134.2,2.3527,39.1457,5e-06
F102,4178,8.3631,11271.0,72.4,134.0,2.3534,38.7899,5e-06
F102,4179,8.3536,11271.5,72.6,133.8,2.349,38.434,5e-06
F102,4180,8.344,11272.0,72.8,133.6,2.3445,38.0781,5e-06
F102,4181,8.3345,11272.5,72.8,133.6,2.3401,37.7223,5e-06
F102,4182,8.3456,11273.0,72.8,133.6,2.3401,37.3664,5e-06
F102,4183,8.3567,11273.5,72.8,133.6,2.3401,37.0105,5e-06
F102,4184,8.3679,11274.0,72.8,133.6,2.3401,36.6546,5e-06
F102,4185,8.379,11274.5,72.8,133.6,2.3401,36.2988,5e-06
F102,4186,8.3901,11275.0,72.8,133.6,2.3401,35.9429,5e-06
F102,4187,8.4012,11275.5,72.8,133.6,2.3401,35.587,5e-06
F102,4188,8.4012,11276.0,72.8,133.6,2.3401,35.2312,5e-06
F102,4189,8.4012,11276.5,72.8,133.6,2.3401,34.8642,5e-06
F102,4190,8.4012,11277.0,72.8,133.6,2.3426,34.4972,5e-06
F102,4191,8.4012,11277.5,72.6,134.4,2.3451,34.1302,5e-06
F102,4192,8.4012,11278.0,72.4,135.2,2.3476,33.7632,5e-06
F102,4193,8.4012,11278.5,72.2,136.0,2.3501,33.3962,5e-06
F102,4194,8.4012,11279.0,72.0,136.8,2.3526,33.0292,5e-06
F102,4195,8.4012,11279.5,72.0,136.8,2.3551,32.6622,5e-06
F102,4196,8.4012,11280.0,72.0,136.8,2.3576,32.2952,5e-06
F102,4197,8.4012,11280.5,72.0,136.8,2.3601,32.7846,5e-06
F102,4198,8.4012,11281.0,72.0,136.8,2.3568,33.2739,5e-06
F102,4199,8.4012,11281.5,72.0,136.8,2.3534,33.7632,5e-06
F102,4200,8.4012,11282.0,72.0,136.8,2.3561,34.2525,5e-06
F102,4201,8.4012,11282.5,72.0,136.8,2.3588,34.7418,5e-06
F102,4202,8.4012,11283.0,72.0,136.8,2.3614,35.2312,5e-06
F102,4203,8.4012,11283.5,72.0,136.8,2.3641,35.7205,5e-06
F102,4204,8.4012,11284.0,72.8,137.8,2.3668,36.2098,2.2e-05
F102,4205,8.4012,11284.5,73.6,138.8,2.3501,36.6991,5e-06
F102,4206,8.4012,11285.0,74.4,139.8,2.3334,37.1884,5e-06
F102,4207,8.4012,11285.5,75.2,140.8,2.3428,37.5147,0.003023
F102,4208,8.4012,11286.0,75.2,140.8,2.3521,37.8409,0.01081
F102,4209,8.4012,11286.5,75.2,140.8,2.3614,38.1671,0.018652
F102,4210,8.4012,11287.0,75.2,140.8,2.3708,38.4933,0.026655
F102,4211,8.4012,11287.5,75.2,140.8,2.3801,38.8195,0.034435
F102,4212,8.4012,11288.0,75.2,140.8,2.3756,39.1457,0.033655000000000004
F102,4213,8.4012,11288.5,75.2,140.8,2.3712,39.4719,0.033269
F102,4214,8.4012,11289.0,75.2,140.8,2.3668,39.7982,0.03288
F102,4215,8.4679,11289.5,75.2,140.8,2.3593,40.1244,0.031126
F102,4216,8.5346,11290.0,75.2,140.8,2.3518,39.7982,0.026331
F102,4217,8.5124,11290.5,75.2,140.8,2.3443,39.4719,0.021706
F102,4218,8.4901,11291.0,73.0667,139.4667,2.3368,39.1457,0.016899
F102,4219,8.4679,11291.5,70.9333,138.1333,2.3368,38.8195,0.01599
F102,4220,8.4679,11292.0,68.8,136.8,2.3353,38.4933,0.01416
F102,4221,8.4679,11292.5,68.8,136.8,2.3338,38.1671,0.012329
F102,4222,8.4679,11293.0,68.8,136.8,2.3324,37.8409,0.010664
F102,4223,8.4679,11293.5,68.8,136.8,2.3309,37.5147,0.008805
F102,4224,8.4679,11294.0,68.8,136.8,2.3295,37.1884,0.007165
F102,4225,8.4679,11294.5,68.8,136.8,2.3280000000000003,36.8622,0.0053
F102,4226,8.4679,11295.0,68.8,136.8,2.3266,36.536,0.003482
F102,4227,8.4679,11295.5,68.8,136.8,2.3251,36.2098,0.001797
F102,4228,8.4679,11296.0,68.8,136.8,2.3236,36.1282,5e-06
F102,4229,8.4679,11296.5,68.8,136.8,2.3222,36.0467,5e-06
F102,4230,8.4679,11297.0,70.9333,136.0,2.3207,35.9651,5e-06
F102,4231,8.4679,11297.5,73.0667,135.2,2.3193,35.8836,5e-06
F102,4232,8.4679,11298.0,75.2,134.4,2.3178,35.802,5e-06
F102,4233,8.4679,11298.5,75.2,134.4,2.3163,35.7205,5e-06
F102,4234,8.4679,11299.0,75.2,134.4,2.3149,35.6389,5e-06
F102,4235,8.4679,11299.5,75.2,134.4,2.3134,35.5574,5e-06
F102,4236,8.4679,11300.0,75.2,134.4,2.3118,35.4758,5e-06
F102,4237,8.4679,11300.5,75.2,134.4,2.3101,35.3943,5e-06
F102,4238,8.4679,11301.0,75.2,134.4,2.3084,35.3127,5e-06
F102,4239,8.4679,11301.5,75.2,134.4,2.3068,35.2312,5e-06
F102,4240,8.4546,11302.0,75.2,134.4,2.3093,35.2312,5e-06
F102,4241,8.4412,11302.5,75.2,134.4,2.3118,35.2312,5e-06
F102,4242,8.4279,11303.0,75.2,134.4,2.3143,35.2312,5e-06
F102,4243,8.4145,11303.5,73.6,134.4,2.3168,35.2312,5e-06
F102,4244,8.4012,11304.0,73.6,134.4,2.3193,35.2312,5e-06
F102,4245,8.4123,11304.5,73.6,134.4,2.3218,35.2312,5e-06
F102,4246,8.4234,11305.0,73.6,134.4,2.3243,35.2312,5e-06
F102,4247,8.4346,11305.5,73.6,134.4,2.3268,35.2312,5e-06
F102,4248,8.4457,11306.0,73.6,134.4,2.3218,35.2312,5e-06
F102,4249,8.4568,11306.5,73.6,134.4,2.3168,35.2312,5e-06
F102,4250,8.4679,11307.0,73.6,134.4,2.3118,35.2312,5e-06
F102,4251,8.4774,11307.5,73.6,134.4,2.3068,35.2312,5e-06
F102,4252,8.487,11308.0,73.6,134.4,2.309,35.2312,5e-06
F102,4253,8.4965,11308.5,73.6,134.4,2.3112,35.2312,5e-06
F102,4254,8.506,11309.0,72.2,134.2,2.3134,35.3064,5e-06
F102,4255,8.5155,11309.5,70.8,134.0,2.3156,35.3817,5e-06
F102,4256,8.5251,11310.0,69.4,133.8,2.3179,35.457,5e-06
F102,4257,8.5346,11310.5,68.0,133.6,2.3201,35.5323,5e-06
F102,4258,8.5263,11311.0,68.0,133.6,2.3223,35.6076,5e-06
F102,4259,8.5179,11311.5,68.0,133.6,2.3245,35.6828,5e-06
F102,4260,8.5096,11312.0,68.0,133.6,2.3268,35.7581,5e-06
F102,4261,8.5013,11312.5,68.0,133.6,2.3268,35.8334,5e-06
F102,4262,8.4929,11313.0,68.0,133.6,2.3268,35.9087,5e-06
F102,4263,8.4846,11313.5,68.0,133.6,2.3268,35.984,5e-06
F102,4264,8.4762,11314.0,68.0,133.6,2.3268,36.0592,5e-06
F102,4265,8.4679,11314.5,68.0,133.6,2.3268,36.1345,5e-06
F102,4266,8.4901,11315.0,68.0,133.6,2.3293,36.2098,5e-06
F102,4267,8.5124,11315.5,67.9667,133.4,2.3318,36.07,5e-06
F102,4268,8.5346,11316.0,67.9333,133.2,2.3343,35.9302,5e-06
F102,4269,8.5568,11316.5,67.9,133.0,2.3368,35.7904,5e-06
F102,4270,8.5791,11317.0,67.8667,132.8,2.3393,35.6506,5e-06
F102,4271,8.6013,11317.5,67.8333,132.6,2.3418,35.5108,5e-06
F102,4272,8.5513,11318.0,67.8,132.4,2.3443,35.371,5e-06
F102,4273,8.5013,11318.5,67.7667,132.2,2.3468,35.2312,5e-06
F102,4274,8.4512,11319.0,67.7333,132.0,2.3468,35.0914,5e-06
F102,4275,8.4012,11319.5,67.7,131.8,2.3468,34.9515,5e-06
F102,4276,8.4488,11320.0,67.6667,131.6,2.3464,34.8117,5e-06
F102,4277,8.4965,11320.5,67.6333,131.4,2.346,34.6719,5e-06
F102,4278,8.5441,11321.0,67.6,131.2,2.3456,34.5321,5e-06
F102,4279,8.5918,11321.5,67.5667,131.0,2.3453,34.3923,5e-06
F102,4280,8.6394,11322.0,67.5333,130.8,2.3449,34.2525,5e-06
F102,4281,8.6871,11322.5,67.5,130.6,2.3445,33.9856,5e-06
F102,4282,8.7347,11323.0,67.4667,130.4,2.3442,33.7187,5e-06
F102,4283,8.6902,11323.5,67.4333,130.2,2.3438,33.4518,5e-06
F102,4284,8.6458,11324.0,67.4,130.0,2.3434,33.1849,5e-06
F102,4285,8.6013,11324.5,67.3667,129.8,2.3434,32.918,5e-06
F102,4286,8.5613,11325.0,67.3333,129.6,2.3429,32.6511,5e-06
F102,4287,8.5213,11325.5,67.3,129.4,2.3425,32.3842,5e-06
F102,4288,8.4812,11326.0,67.2666,129.2,2.342,32.1173,5e-06
F102,4289,8.4412,11326.5,67.2333,129.0,2.3415,31.8504,5e-06
F102,4290,8.4012,11327.0,67.2,128.8,2.341,31.5835,5e-06
F102,4291,8.4234,11327.5,67.2,128.8,2.3406,31.3166,5e-06
F102,4292,8.4457,11328.0,67.2,128.8,2.3401,31.037,5e-06
F102,4293,8.4679,11328.5,67.2,128.8,2.3401,30.7574,5e-06
F102,4294,8.4901,11329.0,67.2,128.8,2.3401,30.4778,5e-06
F102,4295,8.5124,11329.5,67.2,128.8,2.3401,30.1981,5e-06
F102,4296,8.5346,11330.0,67.2,128.8,2.3401,29.9185,5e-06
F102,4297,8.5124,11330.5,67.2,128.8,2.3374,29.6389,5e-06
F102,4298,8.4901,11331.0,67.2,128.8,2.3348,29.3593,5e-06
F102,4299,8.4679,11331.5,67.2,128.8,2.3321,29.0797,5e-06
F102,4300,8.4457,11332.0,68.8,123.2,2.3294,28.8001,5e-06
F102,4301,8.4234,11332.5,70.4,117.6,2.3268,28.5205,5e-06
F102,4302,8.4012,11333.0,70.4,117.6,2.3241,28.2409,5e-06
F102,4303,8.4179,11333.5,70.4,117.6,2.3214,27.9612,5e-06
F102,4304,8.4346,11334.0,70.4,117.6,2.3188,27.6816,5e-06
F102,4305,8.4512,11334.5,70.4,117.6,2.3161,27.402,5e-06
F102,4306,8.4679,11335.0,70.4,117.6,2.3134,27.4999,5e-06
F102,4307,8.4846,11335.5,70.4,117.6,2.3118,27.5977,5e-06
F102,4308,8.5013,11336.0,70.4,117.6,2.3101,27.6956,5e-06
F102,4309,8.5179,11336.5,70.4,117.6,2.3084,27.7935,5e-06
F102,4310,8.5346,11337.0,70.4,117.6,2.3068,27.8913,5e-06
F102,4311,8.5513,11337.5,70.4,117.6,2.3057,27.9892,5e-06
F102,4312,8.5679,11338.0,69.76,119.52,2.3047,28.0871,5e-06
F102,4313,8.5846,11338.5,69.12,121.44,2.3037,28.1849,5e-06
F102,4314,8.6013,11339.0,68.48,123.36,2.3027,28.2828,5e-06
F102,4315,8.618,11339.5,67.84,125.28,2.3016,28.3807,5e-06
F102,4316,8.6346,11340.0,67.2,127.2,2.3006,29.4991,5e-06
F102,4317,8.6513,11340.5,67.2,127.2,2.2996,30.6176,5e-06
F102,4318,8.668,11341.0,67.2,127.2,2.2986,31.736,5e-06
F102,4319,8.6847,11341.5,67.2,127.2,2.2975,32.8545,5e-06
F102,4320,8.7014,11342.0,67.2,127.2,2.2965,33.9729,5e-06
F102,4321,8.718,11342.5,67.2,127.2,2.2955,35.0914,5e-06
F102,4322,8.7347,11343.0,67.2,127.2,2.2944,36.2098,5e-06
F102,4323,8.7162,11343.5,67.2,127.2,2.2934,35.7904,5e-06
F102,4324,8.6976,11344.0,67.2,127.2,2.2979,35.371,5e-06
F102,4325,8.6791,11344.5,67.2,127.2,2.3023,34.9515,5e-06
F102,4326,8.6606,11345.0,69.6,126.4,2.3068,34.5321,5e-06
F102,4327,8.6421,11345.5,69.6,126.4,2.3112,34.1127,5e-06
F102,4328,8.6235,11346.0,69.6,126.4,2.3156,33.6933,5e-06
F102,4329,8.605,11346.5,69.6,126.4,2.3201,33.2739,5e-06
F102,4330,8.5865,11347.0,69.6,126.4,2.3234,33.1923,5e-06
F102,4331,8.5679,11347.5,69.6,126.4,2.3268,33.1108,5e-06
